nome,estado,cidade,lat,lon,plano,mensalidade
Sr. Thomas da Mota,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Eloá da Cunha,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Luiz Fernando Rios,BA,Salvador,-12.9714,-38.5014,300MB,129
Maria Luísa Vasconcelos,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Cecília Macedo,PR,Curitiba,-25.4284,-49.2733,1GB,199
Yasmin Andrade,SP,São Paulo,-23.5505,-46.6333,100MB,99
Srta. Larissa Borges,PE,Recife,-8.0476,-34.877,1GB,199
Emanuella Castro,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Laís da Costa,PR,Curitiba,-25.4284,-49.2733,1GB,199
Ana Júlia da Rocha,BA,Salvador,-12.9714,-38.5014,100MB,99
Carolina Moura,PR,Curitiba,-25.4284,-49.2733,1GB,199
Luiz Henrique Moreira,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Pietra Costela,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Marcelo Fogaça,PR,Curitiba,-25.4284,-49.2733,300MB,129
Isabelly Macedo,SP,São Paulo,-23.5505,-46.6333,100MB,99
Catarina Novaes,BA,Salvador,-12.9714,-38.5014,100MB,99
Maria Luísa Cavalcante,PE,Recife,-8.0476,-34.877,500MB,159
Ísis da Cunha,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Heloísa Nunes,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Davi Lucca Pinto,PE,Recife,-8.0476,-34.877,300MB,129
Laura Guerra,SP,São Paulo,-23.5505,-46.6333,100MB,99
Vinicius Ferreira,PE,Recife,-8.0476,-34.877,500MB,159
Stephany Borges,PE,Recife,-8.0476,-34.877,100MB,99
Gael Henrique Moraes,PR,Curitiba,-25.4284,-49.2733,500MB,159
Carolina Fonseca,BA,Salvador,-12.9714,-38.5014,500MB,159
Catarina Pimenta,PR,Curitiba,-25.4284,-49.2733,300MB,129
Maria Novaes,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Ana Vitória Pires,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Ana Liz Cavalcanti,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Igor Souza,BA,Salvador,-12.9714,-38.5014,1GB,199
Ravi Lucca Fonseca,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Catarina Mendonça,SP,São Paulo,-23.5505,-46.6333,300MB,129
Julia Moraes,PR,Curitiba,-25.4284,-49.2733,500MB,159
Srta. Ana Pimenta,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Antonella Almeida,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Stephany Pastor,SP,São Paulo,-23.5505,-46.6333,300MB,129
Zoe Vasconcelos,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Leonardo Sousa,BA,Salvador,-12.9714,-38.5014,1GB,199
Bento Melo,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Dra. Maysa Montenegro,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Catarina Gomes,SP,São Paulo,-23.5505,-46.6333,500MB,159
Dra. Maysa Oliveira,PR,Curitiba,-25.4284,-49.2733,500MB,159
Letícia da Rosa,PE,Recife,-8.0476,-34.877,100MB,99
Igor Martins,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Murilo Ramos,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Antônio Marques,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Mariana Mendes,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Luiz Gustavo Costa,SP,São Paulo,-23.5505,-46.6333,1GB,199
Raquel Ribeiro,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Helena Pires,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Isaque da Cruz,SP,São Paulo,-23.5505,-46.6333,500MB,159
Yan Novaes,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Sr. Kevin Caldeira,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Ana Lívia Gonçalves,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Gabrielly Azevedo,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Heloísa Vieira,PR,Curitiba,-25.4284,-49.2733,500MB,159
Maria Luiza Monteiro,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Marina Cardoso,SP,São Paulo,-23.5505,-46.6333,300MB,129
Aylla Lima,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
João Pedro Melo,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Catarina Gomes,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Sarah Costa,PE,Recife,-8.0476,-34.877,100MB,99
Antony Garcia,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Ian Viana,BA,Salvador,-12.9714,-38.5014,100MB,99
Laura Cunha,PR,Curitiba,-25.4284,-49.2733,1GB,199
Stephany Araújo,PE,Recife,-8.0476,-34.877,300MB,129
Stella Freitas,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Luana Alves,BA,Salvador,-12.9714,-38.5014,500MB,159
Lorena da Paz,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Davi Luiz Farias,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Luiza Sá,PR,Curitiba,-25.4284,-49.2733,500MB,159
Vitor Gabriel Pimenta,BA,Salvador,-12.9714,-38.5014,1GB,199
Eloah Fonseca,PR,Curitiba,-25.4284,-49.2733,1GB,199
Isabelly Araújo,SP,São Paulo,-23.5505,-46.6333,300MB,129
Vitor Hugo das Neves,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Maysa Borges,PE,Recife,-8.0476,-34.877,300MB,129
Maria Vitória Freitas,BA,Salvador,-12.9714,-38.5014,300MB,129
Matheus Gomes,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Sr. Otávio Mendonça,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Gabrielly Nogueira,BA,Salvador,-12.9714,-38.5014,100MB,99
Isabella Abreu,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Srta. Valentina da Costa,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Davi Miguel Correia,PR,Curitiba,-25.4284,-49.2733,1GB,199
Ravy Alves,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Luan Silveira,SP,São Paulo,-23.5505,-46.6333,300MB,129
Heloísa Gomes,PR,Curitiba,-25.4284,-49.2733,300MB,129
Nathan Porto,PE,Recife,-8.0476,-34.877,500MB,159
Josué da Rosa,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Guilherme Barros,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Luiz Otávio Câmara,PR,Curitiba,-25.4284,-49.2733,500MB,159
Dr. Luiz Gustavo da Luz,PE,Recife,-8.0476,-34.877,100MB,99
Olívia Cunha,BA,Salvador,-12.9714,-38.5014,300MB,129
Jade Oliveira,PR,Curitiba,-25.4284,-49.2733,100MB,99
Henrique Santos,PE,Recife,-8.0476,-34.877,100MB,99
João Pedro Sousa,PR,Curitiba,-25.4284,-49.2733,500MB,159
Calebe Cirino,BA,Salvador,-12.9714,-38.5014,500MB,159
Aurora Jesus,PR,Curitiba,-25.4284,-49.2733,300MB,129
Luiz Henrique Montenegro,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Cecilia Fogaça,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Isaque Melo,CE,Fortaleza,-3.7319,-38.5267,500MB,159
João Lucas Mendonça,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Maria Helena Siqueira,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Isabelly Pacheco,PE,Recife,-8.0476,-34.877,500MB,159
Valentim Brito,BA,Salvador,-12.9714,-38.5014,300MB,129
João Felipe Pacheco,PR,Curitiba,-25.4284,-49.2733,300MB,129
Ana Beatriz Freitas,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Heloisa Gonçalves,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Yan Viana,PE,Recife,-8.0476,-34.877,500MB,159
Dante Silveira,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Joana Garcia,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Maria Luísa Fonseca,PR,Curitiba,-25.4284,-49.2733,100MB,99
Maria Eduarda Silveira,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Liam da Cruz,PE,Recife,-8.0476,-34.877,100MB,99
Beatriz Fogaça,PR,Curitiba,-25.4284,-49.2733,100MB,99
Evelyn Abreu,PR,Curitiba,-25.4284,-49.2733,1GB,199
Vitor Gabriel Correia,SP,São Paulo,-23.5505,-46.6333,1GB,199
Olivia Garcia,BA,Salvador,-12.9714,-38.5014,1GB,199
Gabrielly Rezende,PR,Curitiba,-25.4284,-49.2733,100MB,99
Luara Moura,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Pedro Henrique Farias,BA,Salvador,-12.9714,-38.5014,1GB,199
Gabriela Cavalcanti,PR,Curitiba,-25.4284,-49.2733,100MB,99
Vinícius Sampaio,BA,Salvador,-12.9714,-38.5014,300MB,129
Lorena Viana,CE,Fortaleza,-3.7319,-38.5267,500MB,159
José Miguel Lopes,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Srta. Rebeca Pacheco,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Oliver Novais,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Srta. Caroline Vasconcelos,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Elisa Fogaça,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Thiago Teixeira,BA,Salvador,-12.9714,-38.5014,1GB,199
Heloísa Costa,SP,São Paulo,-23.5505,-46.6333,500MB,159
Ágatha Rios,BA,Salvador,-12.9714,-38.5014,100MB,99
Sr. Rhavi Lima,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Srta. Emanuelly Lopes,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Gabrielly Dias,PE,Recife,-8.0476,-34.877,1GB,199
Valentim Rios,PR,Curitiba,-25.4284,-49.2733,1GB,199
Davi Miguel da Luz,SP,São Paulo,-23.5505,-46.6333,500MB,159
Maria Cecília Campos,PR,Curitiba,-25.4284,-49.2733,1GB,199
Maitê Silveira,SP,São Paulo,-23.5505,-46.6333,500MB,159
Miguel Fogaça,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Carolina Cunha,PR,Curitiba,-25.4284,-49.2733,100MB,99
Asafe Santos,PR,Curitiba,-25.4284,-49.2733,1GB,199
Yuri Rodrigues,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Anthony Gabriel Pinto,PE,Recife,-8.0476,-34.877,100MB,99
João Gabriel Novais,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Clarice Gomes,PR,Curitiba,-25.4284,-49.2733,1GB,199
Brayan Pastor,SP,São Paulo,-23.5505,-46.6333,300MB,129
Fernanda da Paz,BA,Salvador,-12.9714,-38.5014,1GB,199
Srta. Lorena Ramos,BA,Salvador,-12.9714,-38.5014,300MB,129
Diogo Silva,PE,Recife,-8.0476,-34.877,300MB,129
Evelyn Moraes,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Joana Lopes,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Bianca da Mota,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Dra. Maria Laura Correia,PR,Curitiba,-25.4284,-49.2733,300MB,129
Juliana Aragão,SP,São Paulo,-23.5505,-46.6333,1GB,199
Enrico Costa,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Júlia Caldeira,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Mateus Andrade,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Dr. João Jesus,SP,São Paulo,-23.5505,-46.6333,500MB,159
Thomas Correia,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Sr. Luiz Otávio Jesus,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Luiz Gustavo da Luz,PE,Recife,-8.0476,-34.877,300MB,129
Dr. José Miguel Macedo,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Dr. Cauã Garcia,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Larissa das Neves,PE,Recife,-8.0476,-34.877,1GB,199
Alexandre Cassiano,SP,São Paulo,-23.5505,-46.6333,1GB,199
Rael Castro,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Raul Ferreira,PE,Recife,-8.0476,-34.877,500MB,159
Ísis Ribeiro,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Isabela da Rosa,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Anthony Costa,SP,São Paulo,-23.5505,-46.6333,500MB,159
Pietro Pinto,PR,Curitiba,-25.4284,-49.2733,300MB,129
Isabel Souza,BA,Salvador,-12.9714,-38.5014,100MB,99
Luiz Felipe Gonçalves,BA,Salvador,-12.9714,-38.5014,1GB,199
Luísa Cardoso,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Bárbara da Mata,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Theodoro Moreira,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Laís Cavalcante,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Dra. Marcela Pimenta,PE,Recife,-8.0476,-34.877,1GB,199
Ryan Marques,BA,Salvador,-12.9714,-38.5014,500MB,159
Isabelly Peixoto,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Davi Lucas Monteiro,PR,Curitiba,-25.4284,-49.2733,1GB,199
Yuri Duarte,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Sarah Araújo,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Srta. Bianca Costela,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Manuela Almeida,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Srta. Clarice Cavalcante,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Igor Caldeira,BA,Salvador,-12.9714,-38.5014,100MB,99
Ravi Andrade,PE,Recife,-8.0476,-34.877,1GB,199
Valentina Mendes,PE,Recife,-8.0476,-34.877,500MB,159
Theo Mendes,PE,Recife,-8.0476,-34.877,100MB,99
Dra. Ana Vitória Novaes,PE,Recife,-8.0476,-34.877,500MB,159
Sr. Danilo Fogaça,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Lucas Gabriel Pimenta,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Maitê Sales,PR,Curitiba,-25.4284,-49.2733,1GB,199
Dr. Rael Vargas,PR,Curitiba,-25.4284,-49.2733,100MB,99
Dr. Anthony Gabriel Novaes,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Ana Julia Gomes,PE,Recife,-8.0476,-34.877,500MB,159
Pedro Miguel da Luz,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Laís Pinto,PR,Curitiba,-25.4284,-49.2733,500MB,159
Léo Macedo,BA,Salvador,-12.9714,-38.5014,100MB,99
Diogo Câmara,SP,São Paulo,-23.5505,-46.6333,300MB,129
Levi Abreu,PE,Recife,-8.0476,-34.877,300MB,129
Maria Cecília Monteiro,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Heloísa Pimenta,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Dr. Isaque Carvalho,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Mariane Cavalcante,PR,Curitiba,-25.4284,-49.2733,100MB,99
Isaque Machado,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Raquel Castro,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Davi Sampaio,PR,Curitiba,-25.4284,-49.2733,1GB,199
João Felipe da Rosa,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Bella Borges,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Bianca da Paz,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Jade da Conceição,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Dra. Aylla Novaes,BA,Salvador,-12.9714,-38.5014,500MB,159
Sra. Isabel Macedo,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Sr. Mathias Freitas,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Dra. Maria Alice Silveira,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Bernardo da Costa,PE,Recife,-8.0476,-34.877,300MB,129
Sr. Joaquim Araújo,PR,Curitiba,-25.4284,-49.2733,300MB,129
Gabriela Pastor,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
João da Cruz,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Matteo Rios,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Davi Luiz Pires,PR,Curitiba,-25.4284,-49.2733,300MB,129
Otto Moreira,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
José Andrade,BA,Salvador,-12.9714,-38.5014,500MB,159
Sr. Brayan Barbosa,SP,São Paulo,-23.5505,-46.6333,1GB,199
Theodoro das Neves,PE,Recife,-8.0476,-34.877,500MB,159
Heloisa Sousa,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Matheus Macedo,SP,São Paulo,-23.5505,-46.6333,100MB,99
Sra. Isabel Pereira,PR,Curitiba,-25.4284,-49.2733,1GB,199
Maysa Aragão,SP,São Paulo,-23.5505,-46.6333,100MB,99
Agatha Vargas,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Liz Macedo,SP,São Paulo,-23.5505,-46.6333,500MB,159
Francisco Viana,PE,Recife,-8.0476,-34.877,300MB,129
Dr. Thales Rocha,BA,Salvador,-12.9714,-38.5014,1GB,199
Luiz Henrique da Costa,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Dr. Dom Câmara,SP,São Paulo,-23.5505,-46.6333,500MB,159
João Gabriel Cavalcanti,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Valentim Guerra,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Lucas Gabriel Albuquerque,PR,Curitiba,-25.4284,-49.2733,100MB,99
Luiza Barbosa,BA,Salvador,-12.9714,-38.5014,1GB,199
Srta. Luísa Casa Grande,SP,São Paulo,-23.5505,-46.6333,100MB,99
Antony Cirino,PE,Recife,-8.0476,-34.877,300MB,129
Maria Flor Duarte,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Sr. Marcelo Guerra,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Ísis Ramos,SP,São Paulo,-23.5505,-46.6333,500MB,159
Lorena Rocha,PR,Curitiba,-25.4284,-49.2733,100MB,99
Beatriz Correia,MG,Belo Horizonte,-19.9167,-43.9345,500MB,159
Luiz Miguel da Cruz,PR,Curitiba,-25.4284,-49.2733,300MB,129
Isadora Peixoto,PE,Recife,-8.0476,-34.877,100MB,99
Srta. Ana Lívia Barros,SP,São Paulo,-23.5505,-46.6333,100MB,99
Mateus da Rosa,SP,São Paulo,-23.5505,-46.6333,300MB,129
Arthur Miguel Aparecida,BA,Salvador,-12.9714,-38.5014,500MB,159
Paulo Teixeira,PE,Recife,-8.0476,-34.877,100MB,99
Matheus Albuquerque,PR,Curitiba,-25.4284,-49.2733,1GB,199
Emanuel da Cruz,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Dr. Renan Novaes,SP,São Paulo,-23.5505,-46.6333,500MB,159
Isabela Barbosa,PR,Curitiba,-25.4284,-49.2733,100MB,99
João Guilherme da Cunha,PR,Curitiba,-25.4284,-49.2733,100MB,99
Sr. Francisco Moraes,PR,Curitiba,-25.4284,-49.2733,300MB,129
Maria Isis Pinto,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Antonella Machado,BA,Salvador,-12.9714,-38.5014,300MB,129
Allana Ribeiro,PR,Curitiba,-25.4284,-49.2733,300MB,129
Emanuelly Vasconcelos,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Lívia Duarte,SP,São Paulo,-23.5505,-46.6333,500MB,159
Sr. Davi Lucca Abreu,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Bianca Marques,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Sr. Theo Porto,SP,São Paulo,-23.5505,-46.6333,100MB,99
Rodrigo Moraes,SP,São Paulo,-23.5505,-46.6333,500MB,159
Maria Pimenta,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Gael Henrique Caldeira,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Dra. Maria Flor Rios,SP,São Paulo,-23.5505,-46.6333,300MB,129
João Gabriel Duarte,BA,Salvador,-12.9714,-38.5014,500MB,159
Cecília Pinto,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Isabella Souza,SP,São Paulo,-23.5505,-46.6333,500MB,159
Diego Macedo,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Isaque Mendes,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Enzo Vieira,PE,Recife,-8.0476,-34.877,1GB,199
Vitor Gabriel Camargo,RJ,Rio de Janeiro,-22.9068,-43.1729,1GB,199
Letícia Pacheco,SP,São Paulo,-23.5505,-46.6333,1GB,199
Arthur Gabriel Fonseca,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Henry Gabriel da Luz,BA,Salvador,-12.9714,-38.5014,500MB,159
Dra. Maria Isis Duarte,PR,Curitiba,-25.4284,-49.2733,100MB,99
Marcelo Abreu,PR,Curitiba,-25.4284,-49.2733,500MB,159
Sara da Conceição,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Alícia Vieira,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Isis Moura,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Srta. Laís Macedo,PR,Curitiba,-25.4284,-49.2733,100MB,99
Sr. Miguel Novaes,BA,Salvador,-12.9714,-38.5014,1GB,199
Henry Gabriel Vargas,SP,São Paulo,-23.5505,-46.6333,1GB,199
Lucas Gabriel Guerra,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Laura Novaes,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Levi da Rosa,PE,Recife,-8.0476,-34.877,1GB,199
Benicio Rocha,PE,Recife,-8.0476,-34.877,1GB,199
Dr. Davi Luiz da Mota,PE,Recife,-8.0476,-34.877,100MB,99
Raul Vieira,BA,Salvador,-12.9714,-38.5014,500MB,159
Maria Júlia Sá,PE,Recife,-8.0476,-34.877,300MB,129
Vicente Pastor,PR,Curitiba,-25.4284,-49.2733,1GB,199
Luigi Almeida,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Brenda Sá,PE,Recife,-8.0476,-34.877,1GB,199
Jade Moura,PE,Recife,-8.0476,-34.877,300MB,129
Emanuelly Cassiano,BA,Salvador,-12.9714,-38.5014,1GB,199
Dr. Yuri Sousa,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Sra. Maria Julia Cassiano,PE,Recife,-8.0476,-34.877,500MB,159
Sr. Rodrigo Albuquerque,PE,Recife,-8.0476,-34.877,100MB,99
Dra. Antonella da Mota,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Ana Júlia Campos,BA,Salvador,-12.9714,-38.5014,300MB,129
Dr. Asafe Silva,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Rodrigo Nunes,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Matteo Lima,PE,Recife,-8.0476,-34.877,500MB,159
Lunna Borges,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Isis Nogueira,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Srta. Gabrielly Sampaio,PR,Curitiba,-25.4284,-49.2733,100MB,99
Bárbara Souza,SP,São Paulo,-23.5505,-46.6333,300MB,129
Maria Julia Farias,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Miguel Albuquerque,BA,Salvador,-12.9714,-38.5014,100MB,99
Vitor Pacheco,SP,São Paulo,-23.5505,-46.6333,500MB,159
Bruna Fogaça,RJ,Rio de Janeiro,-22.9068,-43.1729,100MB,99
Dra. Aylla da Mata,SP,São Paulo,-23.5505,-46.6333,1GB,199
Ana Cecília Cavalcanti,PR,Curitiba,-25.4284,-49.2733,500MB,159
Carolina Casa Grande,SP,São Paulo,-23.5505,-46.6333,1GB,199
Ana Sophia Moraes,SP,São Paulo,-23.5505,-46.6333,300MB,129
Rafael Garcia,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Bryan Vieira,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Dom Mendes,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Lucas Gabriel Novaes,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Aurora Jesus,PR,Curitiba,-25.4284,-49.2733,500MB,159
Juan Nascimento,BA,Salvador,-12.9714,-38.5014,300MB,129
Cauã Caldeira,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Helena Siqueira,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Brayan Farias,SP,São Paulo,-23.5505,-46.6333,1GB,199
Lorenzo Santos,MG,Belo Horizonte,-19.9167,-43.9345,300MB,129
Thomas Costa,MG,Belo Horizonte,-19.9167,-43.9345,100MB,99
Paulo Araújo,PR,Curitiba,-25.4284,-49.2733,1GB,199
Bento Andrade,BA,Salvador,-12.9714,-38.5014,1GB,199
Elisa Gonçalves,PE,Recife,-8.0476,-34.877,500MB,159
Manuella Montenegro,RJ,Rio de Janeiro,-22.9068,-43.1729,500MB,159
Dra. Antonella Melo,PE,Recife,-8.0476,-34.877,100MB,99
Cauê Cavalcante,BA,Salvador,-12.9714,-38.5014,1GB,199
Liz Moura,PE,Recife,-8.0476,-34.877,100MB,99
Josué Martins,PE,Recife,-8.0476,-34.877,500MB,159
Srta. Antonella Ferreira,BA,Salvador,-12.9714,-38.5014,300MB,129
Nicole Abreu,PR,Curitiba,-25.4284,-49.2733,1GB,199
Ryan da Mota,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Sr. Francisco da Rosa,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Maria Clara Barros,SP,São Paulo,-23.5505,-46.6333,300MB,129
Dra. Gabrielly Costa,CE,Fortaleza,-3.7319,-38.5267,1GB,199
Mariana Farias,SP,São Paulo,-23.5505,-46.6333,300MB,129
Rhavi Marques,SP,São Paulo,-23.5505,-46.6333,100MB,99
Antony Ferreira,BA,Salvador,-12.9714,-38.5014,1GB,199
Luan Duarte,PR,Curitiba,-25.4284,-49.2733,1GB,199
Eloah Nunes,RJ,Rio de Janeiro,-22.9068,-43.1729,300MB,129
Dom Porto,PE,Recife,-8.0476,-34.877,300MB,129
Felipe Santos,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Olívia Sousa,CE,Fortaleza,-3.7319,-38.5267,300MB,129
Bianca Cunha,PR,Curitiba,-25.4284,-49.2733,500MB,159
Guilherme Pereira,CE,Fortaleza,-3.7319,-38.5267,500MB,159
Isis da Mata,BA,Salvador,-12.9714,-38.5014,500MB,159
Oliver Martins,PE,Recife,-8.0476,-34.877,1GB,199
Sra. Emanuella Aragão,MG,Belo Horizonte,-19.9167,-43.9345,1GB,199
Sr. Ravy da Cruz,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Benjamim Leão,PE,Recife,-8.0476,-34.877,500MB,159
João Vitor Brito,SP,São Paulo,-23.5505,-46.6333,500MB,159
Srta. Ester Melo,CE,Fortaleza,-3.7319,-38.5267,100MB,99
Dr. João Vitor Albuquerque,CE,Fortaleza,-3.7319,-38.5267,1GB,199
